utterance_id,text,emotion,valence,arousal,dominance
Ses04M_impro02_M029,: Are you kidding? Please don't be difficult about this.,angry,-0.25,0.0,-0.25
Ses04M_impro02_M030,: [BREATHING],angry,-0.25,-0.5,-0.5
Ses04M_impro02_M031,": Look, I--",angry,-0.25,-0.25,-0.25
Ses04M_impro02_M032,: Where I'm going is not the safest place on the earth.  Okay.,angry,-0.25,-0.25,0.0
Ses04M_impro02_M033,: But I've been trained.  You have no training.,angry,-0.25,-0.5,0.0
Ses04M_impro02_M034,: You have to.  Do you understand me?  You have to.,angry,-0.25,-0.25,0.25
Ses04M_impro02_M035,": Well I guess we're at a stalemate then, aren't we?",angry,-0.25,-0.5,-0.25
Ses05F_impro03_F000,": Okay, so big news.",happy,0.5,0.0,0.25
Ses05F_impro03_F001,: I'm getting married.,happy,0.75,0.0,0.25
Ses05F_impro03_F002,: Yeah.,happy,0.75,0.0,0.5
Ses05F_impro03_F003,: Yeah.,happy,0.75,0.25,0.5
Ses05F_impro03_F004,: Uh-huh.,happy,0.75,0.25,0.5
Ses05F_impro03_F005,: Just a couple days ago.,happy,0.75,0.25,0.5
Ses05F_impro03_F007,: I know me neither.,happy,0.75,0.0,0.5
Ses05F_impro03_F008,": Right, I thought I would be way older too. I thought I would be I be at least thirty something.",happy,0.75,0.5,0.25
Ses05F_impro03_F009,: Yeah.,happy,0.75,0.5,0.5
Ses05F_impro03_F011,: Sorry.,happy,0.75,0.75,0.5
Ses05F_impro03_F020,": Yeah.  Yeah, of course.",happy,0.75,0.25,0.75
Ses05F_impro03_F027,": It's so weird too, right, that like you can grow up so near somebody and never know them until you travel hundreds of miles away.",happy,0.75,0.0,0.5
Ses05F_impro03_F028,: I know,happy,0.75,0.75,0.25
Ses05F_impro03_F029,": Right, being like oh, where are you from?  The U.S.  Where in the U.S.?  Chicago.  Where in Chicago?",happy,0.5,0.25,0.5
Ses05F_impro03_F030,": Knowing the neighborhood.  Yeah, it's pretty bizarre.",happy,0.5,0.25,0.5
Ses05F_impro03_F031,: Yeah.,happy,0.5,-0.5,0.0
Ses05F_impro03_F032,: Mm-hmm.,happy,0.5,0.0,0.0
Ses05F_impro03_F033,": Yeah, she loves him.",happy,0.5,0.0,0.5
Ses05F_impro03_F034,": Yeah, she-yeah, that's my type.",happy,0.5,0.25,0.25
Ses05F_impro03_F035,: Thank you.,happy,0.75,0.0,0.0
Ses05F_impro03_F036,: [LAUGHTER],happy,1.0,0.75,0.75
Ses05F_impro03_F037,": Yeah, we all have to hang out now.",happy,0.75,0.25,0.75
Ses05F_impro03_F039,: Sorry.,happy,0.75,0.5,0.5
Ses05F_impro03_F040,: There's still time for that.,happy,0.5,0.25,0.0
Ses05F_impro03_F041,: [BREATHING],happy,0.75,0.75,0.5
Ses05F_impro03_F042,: I know. I can't believe it.,happy,0.75,0.0,0.25
Ses05F_impro03_F043,: I am very excited,happy,0.75,0.0,0.25
Ses05F_impro03_F046,: I have to think about moving now.  We're going to move in together,happy,0.5,0.25,0.25
Ses05F_impro03_F047,: I think it's a good idea to live together before you get married.,happy,0.5,0.0,0.0
Ses05F_impro03_F048,": I don't want a house, I mean just-",happy,0.25,-0.25,0.0
Ses05F_impro03_F049,: L.A. apartment is fine.,happy,0.5,-0.25,0.0
Ses05F_impro03_F051,": Two artists, though.  We're bound to be poor forever.",happy,0.5,0.0,0.5
Ses05F_impro03_F053,: Definitely not for a while,happy,0.5,-0.25,0.0
Ses05F_impro03_F054,: yeah.,happy,0.5,-0.5,-0.25
Ses05F_impro03_F055,: [LAUGHTER] Good luck.,happy,1.0,0.75,0.5
Ses05F_impro03_F056,": You won't have trouble, You won't have trouble.",happy,0.5,-0.25,0.0
Ses05F_impro03_F057,": You should just approach her like that.  Hey, will you bear my children?",happy,0.5,0.25,0.25
Ses05F_impro03_F058,": Yeah, totally.",happy,0.5,0.0,0.0
Ses05F_impro03_F059,: Total turn on.,happy,0.25,0.0,0.25
Ses05F_impro03_F060,: [LAUGHTER],happy,0.75,0.5,0.5
Ses05F_impro03_M000,: What?,happy,0.5,0.0,0.0
Ses05F_impro03_M001,": Come on, what?",happy,0.5,0.25,0.25
Ses05F_impro03_M003,: No way.,happy,0.25,0.25,0.75
Ses05F_impro03_M005,": No way, when? when,when, When did it happen?",happy,0.75,0.75,0.75
Ses05F_impro03_M006,: Oh my gosh.,happy,0.75,0.5,0.5
Ses05F_impro03_M007,: And you actually said yes.  I can't believe it.  I never thought you would get married.,happy,0.25,0.5,0.75
Ses05F_impro03_M008,: Oh my gosh.,happy,0.5,0.25,0.5
Ses05F_impro03_M009,: Oh absolutely.,happy,0.5,0.0,0.25
Ses05F_impro03_M010,": Well, we always said we'd be in our thirtieth when we got married. And we were going to get married to each other if we didn't by then",happy,0.25,0.0,0.5
Ses05F_impro03_M011,": Thirty nine, yeah.  I can't believe it.  So you broke our pact. Thanks a lot.",happy,0.0,0.5,0.75
Ses05F_impro03_M012,": Thanks a lot.  Well, okay, you've got to tell me the details.  What did he say?  Where was it?  What happened?",happy,0.75,0.5,0.75
Ses05F_impro03_M013,": Okay.  That's okay, spontaneous is great.  Spontaneous is awesome.",happy,0.5,0.75,0.75
Ses05F_impro03_M020,: Am I in it?,happy,0.25,0.25,0.5
Ses05F_impro03_M027,": Cool, perfect.  Another Chicagoite, got to love it.",happy,0.5,0.5,0.75
Ses05F_impro03_M030,: [LAUGHTER] I am sil,happy,0.5,0.25,0.5
Ses05F_impro03_M031,: And now you're getting married.,happy,0.25,0.0,0.25
Ses05F_impro03_M032,: That is amazing.  You must be so excited.  Did you tell your mom?,happy,0.25,0.25,0.25
Ses05F_impro03_M033,": Oh, did she cry?",happy,0.5,0.25,0.25
Ses05F_impro03_M035,: [BREATHING],happy,0.25,0.25,0.0
Ses05F_impro03_M036,: you.. I can't believe it.  I'm so happy for you.  This is exactly what you wanted.  It's your dream come true.,happy,0.5,0.0,0.75
Ses05F_impro03_M037,": The exact right guy, I fully approve.  He's a wonderful guy.  We have a great time.  He can drink.  That's awesome.",happy,0.5,0.25,0.75
Ses05F_impro03_M038,: [LAUGHTER],happy,0.75,0.5,0.25
Ses05F_impro03_M039,": Of course, of course she will ... of course she will.  Yeah, don't go and disappear like everyone else after they get married and I never see them again.  That'll make me mad.  You don't want to make me mad.  You know how I get when I get mad.",happy,0.5,0.5,0.5
Ses05F_impro03_M040,: Exactly.,happy,0.5,0.0,0.25
Ses05F_impro03_M041,": Exactly, ""laugh"".",happy,1.0,0.25,0.5
Ses05F_impro03_M043,": Oh, thanks. move here before you get married [LAUGHTER]",happy,0.75,0.75,0.5
Ses05F_impro03_M044,": Perfect, okay, good. ""sigh""",happy,0.75,0.5,0.5
Ses05F_impro03_M045,": I don't feel so bad then.  Well, I'm excited for you.",happy,0.5,0.0,0.5
Ses05F_impro03_M046,: I can't believe it.,happy,0.25,-0.25,0.25
Ses05F_impro03_M049,: So I was one of the first ones? That makes me feel so important.,happy,0.5,-0.25,0.0
Ses05F_impro03_M050,": Oh yeah, of course.",happy,0.25,0.25,0.25
Ses05F_impro03_M051,": I think so, too.  Are you going to get a house or-",happy,0.25,0.0,0.25
Ses05F_impro03_M057,: yeah.,happy,0.75,0.0,0.5
Ses05F_impro03_M058,: yeah.,happy,0.5,0.0,0.0
Ses05F_impro03_M060,: [LAUGHTER],happy,0.75,0.25,0.25
Ses05F_impro03_M061,": Oh, thanks.  I'll need it.",happy,0.25,-0.25,0.25
Ses05F_impro03_M062,": Oh thanks, you're too nice",happy,0.25,-0.25,0.0
Ses05F_impro03_M063,: just being polite now,happy,0.5,0.25,0.25
Ses05F_impro03_M064,: because I am not getting married.,happy,0.5,0.0,0.0
Ses05F_impro03_M065,": Exactly, [LAUGHTER] I think that'll go over great, don't you?",happy,0.75,0.75,0.75
Ses05F_impro03_M066,": That's what girls like, right?",happy,0.5,0.25,0.25
Ses05F_impro03_M067,: Would you mind popping out a few for me?,happy,0.5,0.0,0.25
Ses05F_impro03_M068,": That'd be great, thanks.",happy,0.5,0.25,0.5
Ses05F_impro02_F001,: um.,sad,-0.5,-0.75,-0.75
Ses05F_impro02_F002,: I'm sorry.  It's just a lot ahh to explain. ahh I got a call--,sad,-0.5,-0.25,-0.75
Ses05F_impro02_F004,": I got a call today,",sad,-0.75,-0.5,-0.75
Ses05F_impro02_F005,: I'm going to need to go overseas for a while.,sad,-0.75,-0.5,-0.5
Ses05F_impro02_F008,": I don't know ""sigh"".",sad,-0.75,0.25,-0.75
Ses05F_impro02_F009,: I know.  I know.,sad,-1.0,0.0,-0.75
Ses05F_impro02_F010,": I know.  Well, we'll have to figure all that out.  I mean, I think the Army's going to provide childcare and help us out with that. um.",sad,-0.5,-0.25,-0.5
Ses05F_impro02_F011,: Iraq.,sad,-0.5,-0.25,-0.75
Ses05F_impro02_F012,: I think infantry.  I'm not sure.,sad,-0.75,-0.25,-0.5
Ses05F_impro02_F013,": It's going to be at least six months, probably a year. I tried.",angry,-0.5,-0.25,-0.75
Ses05F_impro02_F014,": I know, I know.  It's really, really messed up.",angry,-0.75,0.0,-0.25
Ses05F_impro02_F017,": Well, maybe you should move in with my mom and she can help.",angry,-0.75,-0.25,-0.5
Ses05F_impro02_F018,": I don't know, I'm just--I'm trying to think of something.",angry,-0.5,0.25,-0.25
Ses05F_impro02_F020,: You can't what?,angry,-0.5,-0.75,-1.0
Ses05F_impro02_F021,: I don't think there's anything we can do.,sad,-0.75,0.25,-0.75
Ses05F_impro02_F023,: I know.  I know it's not fair.,sad,-1.0,0.25,-0.5
Ses05F_impro02_F024,": Well, apparently nobody else can go.",sad,-0.75,-0.75,-0.75
Ses05F_impro02_F025,": I don't know.  Baby, why are you asking me this?  It's just as hard for me.  Please, try to understand that.",angry,-0.75,0.25,0.0
Ses05F_impro02_F026,": I understand, baby.  I'm sorry. I mean try to understand I'm I'm scared myself.",angry,-0.5,0.0,0.25
Ses05F_impro02_F027,: I know.,sad,-0.75,0.0,-0.5
Ses05F_impro02_F028,: I know.,sad,-0.75,0.25,-0.5
Ses05F_impro02_F029,: We'll figure something out.  We just have to ... we just have to think about this.  Could any of your family help us?,sad,-0.5,-0.25,-0.25
Ses05F_impro02_F031,: I'm going to miss their first words.,sad,-1.0,0.5,-0.75
Ses05F_impro02_F032,: You'll have to send me pictures and letters everyday.,sad,-1.0,0.0,-0.5
Ses05F_impro02_F034,": Yeah, as much as I can.",sad,-0.25,-0.5,-0.5
Ses05F_impro02_F035,": ""sigh"" Three weeks.",sad,-0.5,-0.5,-0.75
Ses05F_impro02_F036,: Yeah.,sad,-0.5,-1.0,-1.0
Ses05F_impro02_F037,: Yeah.,sad,-0.5,-1.0,-1.0
Ses05F_impro02_F038,": I love you.  I'm going to miss you so much. ""sigh""",sad,-0.75,0.25,-0.75
Ses05F_impro02_M000,: What is it?,neutral,0.0,-0.25,-0.75
Ses05F_impro02_M004,: You got called up.,angry,-0.75,-0.25,-1.0
Ses05F_impro02_M005,: I thought you said this wasn't going to happen for at least a year.,angry,-0.75,-0.25,-0.5
Ses05F_impro02_M006,: What am I going to do?,angry,-0.75,0.0,-1.0
Ses05F_impro02_M008,: The kids-,angry,-0.75,0.0,-0.75
Ses05F_impro02_M010,: Where do you have to go?  Where are you going?,angry,-0.5,0.25,-0.25
Ses05F_impro02_M014,: I don't understand why they would just do something like this?,angry,-0.75,0.25,-0.25
Ses05F_impro02_M015,: It doesn't make any sense.  It's stupid.  I told you you shouldn't go in the Army.,angry,-0.75,0.5,0.25
Ses05F_impro02_M016,: I don't know I don't know what I'm going to do.  I don't know how to-,angry,-0.75,-0.25,-0.5
Ses05F_impro02_M024,: I'll tell them I'm sick and that you can't leave something.,sad,-0.75,0.25,-0.75
Ses05F_impro02_M025,: It's not fair.,sad,-1.0,0.25,-1.0
Ses05F_impro02_M026,: Why has to be you?  There's all those other people.  Somebody else can go instead.  It's not right.,sad,-0.75,0.25,-0.75
Ses05F_impro02_M029,: I understand.  I'm worried about you.  I don't know what's going to happen to you.,sad,-0.75,0.0,-1.0
Ses05F_impro02_M031,: I jus-,sad,-0.75,-0.75,-1.0
Ses05F_impro02_M032,: I don't know.,sad,-0.75,0.25,-1.0
Ses05F_impro02_M033,: Yeah.  I guess.  I don't know what they're going to say.,sad,-0.75,0.0,-1.0
Ses05F_impro02_M034,": Yeah, we'll call them.  We'll figure something out.  I'm sorry, I'm sorry, I'm sorry.  You're right.",sad,-0.5,-0.25,-0.75
Ses05F_impro02_M035,: I know.,sad,-0.75,0.25,-0.75
Ses05F_impro02_M036,": All the time, every day, every day.  They have e-mail over there and stuff like that, right? I can send you pictures.",sad,-0.75,0.0,-0.5
Ses05F_impro02_M041,: I love you.,sad,-0.5,-0.25,-0.5
Ses05M_impro08_F000,": Hi, I need- I need some help.  I've been transferred to, like, eight different departments and I've told my problem to every single department, and then they just send me to another one and say they are going to send all my information so I won't have to repeat it, and then that person doesn't know what's going on.  And I've restated my story about eight different times and I just want somebody to help me get my connection back, because this happens every two weeks.  And I want to know what to do to stop it from happening again.",angry,-0.5,0.5,0.5
Ses05M_impro08_F001,: Yeah.  That my service just goes out.,angry,-0.5,0.0,0.0
Ses05M_impro08_F002,: yeah.,angry,0.0,-0.25,-0.25
Ses05M_impro08_F003,": And I'll reset the IP address.  I will do like, you know, direct connect the modem to my computer, and then reset everything, and then put the router back in. And-",angry,-0.5,0.25,0.0
Ses05M_impro08_F004,": Is not, It it It will work again for like a week and then it goes out again.",angry,-0.25,0.5,0.0
Ses05M_impro08_F005,": Uh, yeah.  We've pinned it a couple of times.",neutral,0.0,0.25,0.0
Ses05M_impro08_F006,": Pretty much, yeah - I don't know if it's, like, bad phone lines or something.",neutral,-0.25,-0.25,0.0
Ses05M_impro08_F007,: Hmm. Mmm.,neutral,0.0,-0.75,-0.5
Ses05M_impro08_F008,: yeah.,neutral,0.0,-0.5,-0.25
Ses05M_impro08_F009,": It goes- It goes, like, through doorways.  But it goes a long distance.",neutral,0.0,-0.25,-0.25
Ses05M_impro08_F011,": Well, I- I can check that.  Is there anything else we can do, too?  Like, I'll go through and check the line throughout the house, but --",neutral,0.0,0.5,0.0
Ses05M_impro08_F012,: Uh huh.,neutral,0.0,-0.75,-0.25
Ses05M_impro08_F013,: All right.,neutral,0.0,-0.25,-0.25
Ses05M_impro08_F014,": Yeah, I see that.",neutral,0.0,-0.5,-0.25
Ses05M_impro08_F015,: Okay.,neutral,0.0,-0.25,-0.25
Ses05M_impro08_F016,: Okay.,neutral,0.25,-0.25,-0.25
Ses05M_impro08_F017,": Uh, it it's like a bunch of different letter and numbers and stuff.",neutral,0.0,0.0,-0.25
Ses05M_impro08_F018,": Uh huh, Okay.",neutral,0.0,-0.25,-0.25
Ses05M_impro08_F019,": Uh, yeah looks -- no, no.  It's set to zeros.",neutral,0.0,0.0,0.25
Ses05M_impro08_F022,": Oh, my God.  I can't even tell you how much of a relief that is.  I literally call and talk to five different people.  Like last week it went off and I spent an hour and a half on the phone with different people.  And I've been doing that like every, every other week for months now.",happy,0.5,0.5,0.5
Ses05M_impro08_F023,: It's so frustrating.,angry,-0.25,0.0,0.0
Ses05M_impro08_F025,": Yeah, accountability.  It's awesome.",happy,0.5,0.0,0.0
Ses05M_impro08_F026,": Wow.  You know I was thinking about changing internet providers, but but that- that really is enough to change my mind.",happy,0.5,0.0,0.0
Ses05M_impro08_F027,: No.  I'm just gonna go have a fantastic day now.,happy,0.75,0.25,0.25
Ses05M_impro08_F028,: Okay.  Thanks.,happy,0.75,0.25,0.25
Ses05M_impro08_M000,": D.S.L. Extreme, can I help you?",neutral,0.25,0.25,0.0
Ses05M_impro08_M001,: This happens every two weeks?,neutral,0.0,0.25,0.0
Ses05M_impro08_M002,: You've lost your connection.,neutral,0.0,-0.25,-0.25
Ses05M_impro08_M003,: okay.,neutral,0.0,-0.25,-0.25
Ses05M_impro08_M004,: Hmm.  Mmm.,neutral,0.0,0.0,-0.25
Ses05M_impro08_M005,: Has somebody tried to pin your site?,neutral,0.0,0.0,-0.25
Ses05M_impro08_M006,": Okay. Um-  Well, I don't know.  And it consistently happens every two weeks?",neutral,-0.25,0.0,0.0
Ses05M_impro08_M007,": Well, you know what, does your D.S.L. cable -- you have D.S.L., right?",neutral,0.0,0.0,0.0
Ses05M_impro08_M008,": Okay.  Does your D.S.L. cable, you know, travel a long distance by any chance? - Does it go through any windows?  I mean, is it --",neutral,0.0,0.0,0.0
Ses05M_impro08_M009,": Okay.  Is it being- Is it being compressed between anything by any chance?  Because sometimes your connection can be you know, disrupted by, you know, the cable being squished.",neutral,0.0,0.25,0.0
Ses05M_impro08_M010,": Yeah. That can be- That can create a bad connection.  And it won't always be a bad connection, but it will be bad off and on.",neutral,0.0,0.0,0.0
Ses05M_impro08_M011,": Yeah, well, absolutely.  What we can -- let's just go ahead and just do a basic diagnostic of your system first off, okay.  Can you go down to your start button?",neutral,0.0,0.25,0.0
